timestamp,position_x,position_y,heading_radians,heading_degrees,heading_label,steps,last_step_length_m,crossings,distance_m,filtered_accel,active_threshold,motion_magnitude,accel_x,accel_y,accel_z,user_accel_x,user_accel_y,user_accel_z,user_accel_magnitude,gyro_x,gyro_y,gyro_z,gyro_magnitude,tilt_gyro_magnitude,mag_x,mag_y,mag_z,geomagnetic_rotation_azimuth,game_rotation_azimuth,activity_recognition_granted,step_source,step_confidence,seconds_since_prev_step,heading_change_since_prev_step,heading_change_rate_since_prev_step,recent_step_interval_mean,recent_step_interval_std,filtered_to_user_accel_ratio,accel_to_gyro_ratio,phone_flat,imu_step_detected
2026-04-17T14:50:55.276596,0.000000,0.000000,0.000000,90.000,E,0,0.000000,0,0.000000,0.627017,1.177017,0.627017,-3.548207,7.074866,6.268020,-0.370533,0.451372,-0.228295,0.627017,0.197309,0.968832,1.291980,1.626893,0.988720,4.228000,8.363001,-35.342003,NaN,-0.252351,true,Self-supervised model,0.199003,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.385408,false,false
2026-04-17T14:50:55.284290,0.000000,0.000000,-0.002508,90.144,E,0,0.000000,0,0.000000,0.600644,1.175962,0.462187,-3.098097,7.115568,6.521805,0.055682,0.456003,0.050772,0.462187,0.197309,0.968832,1.291980,1.626893,0.988720,4.228000,8.363001,-35.342003,NaN,-0.264892,true,Self-supervised model,0.190048,0.000000,0.000000,0.000000,0.000000,0.000000,1.299568,0.284092,false,false
2026-04-17T14:50:55.293208,0.000000,0.000000,-0.008420,90.482,E,0,0.000000,0,0.000000,0.622340,1.175817,0.736241,-2.573767,7.180211,6.737284,0.489799,0.483794,0.260945,0.736241,0.197309,0.968832,1.291980,1.626893,0.988720,4.228000,8.363001,-35.342003,NaN,-0.284416,true,Self-supervised model,0.202133,0.000000,0.000000,0.000000,0.000000,0.000000,0.845293,0.452545,false,false
2026-04-17T14:50:55.300204,0.000000,0.000000,-0.017990,91.031,E,0,0.000000,0,0.000000,0.684179,1.178151,1.008834,-2.138022,7.240066,6.868965,0.791014,0.503942,0.371599,1.008834,0.197309,0.968832,1.291980,1.626893,0.988720,4.228000,8.363001,-35.342003,NaN,-0.308624,true,Self-supervised model,0.221256,0.000000,0.000000,0.000000,0.000000,0.000000,0.678188,0.620099,false,false
2026-04-17T14:50:55.309544,0.000000,0.000000,-0.031131,91.784,E,0,0.000000,0,0.000000,0.771041,1.183867,1.227070,-1.728614,7.347805,6.868965,1.033247,0.561178,0.350973,1.227070,0.197309,0.968832,1.291980,1.626893,0.988720,4.228000,8.363001,-35.342003,NaN,-0.336045,true,Self-supervised model,0.242683,0.000000,0.000000,0.000000,0.000000,0.000000,0.628360,0.754242,false,false
2026-04-17T14:50:55.316183,0.000000,0.000000,-0.047332,92.712,E,0,0.000000,0,0.000000,0.849804,1.192505,1.263309,-1.465251,7.369353,6.782773,1.120279,0.527626,0.250070,1.263309,0.197309,0.968832,1.291980,1.626893,0.988720,4.228000,8.363001,-35.342003,NaN,-0.364488,true,Self-supervised model,0.213504,0.000000,0.000000,0.000000,0.000000,0.000000,0.672681,0.776516,false,false
2026-04-17T14:50:55.325882,0.000000,0.000000,-0.065923,93.777,E,0,0.000000,0,0.000000,0.912239,1.203294,1.240019,-1.316811,7.443573,6.730101,1.097265,0.544898,0.191684,1.240019,0.197309,0.968832,1.291980,1.626893,0.988720,4.228000,8.363001,-35.342003,NaN,-0.392636,true,Self-supervised model,0.223112,0.000000,0.000000,0.000000,0.000000,0.000000,0.735665,0.762201,false,false
2026-04-17T14:50:55.332169,0.000000,0.000000,-0.086024,94.929,E,0,0.000000,0,0.000000,0.944093,1.214926,1.111331,-1.326388,7.527370,6.691794,0.938542,0.573720,0.158247,1.111331,0.197309,0.968832,1.291980,1.626893,0.988720,4.228000,8.363001,-35.342003,NaN,-0.418781,true,Self-supervised model,0.177810,0.000000,0.000000,0.000000,0.000000,0.000000,0.849516,0.683101,false,false
2026-04-17T14:50:55.343811,0.000000,0.000000,-0.106981,96.130,E,0,0.000000,0,0.000000,0.942388,1.226024,0.933437,-1.403002,7.565677,6.600814,0.742561,0.559457,0.083160,0.933437,-0.004887,1.426981,0.991434,1.737596,1.426990,4.228000,8.363001,-35.342003,NaN,-0.443160,true,Self-supervised model,0.181536,0.000000,0.000000,0.000000,0.000000,0.000000,1.009589,0.537200,false,false
2026-04-17T14:50:55.348505,0.000000,0.000000,-0.127671,97.315,E,0,0.000000,0,0.000000,0.904650,1.235169,0.706522,-1.678335,7.623138,6.605602,0.396115,0.574457,0.110747,0.706522,0.001222,1.422094,0.902248,1.684163,1.422095,4.228000,8.363001,-35.342003,NaN,-0.462777,true,Self-supervised model,0.121674,0.000000,0.000000,0.000000,0.000000,0.000000,1.280427,0.419509,false,false
