timestamp,position_x,position_y,heading_radians,heading_degrees,heading_label,steps,last_step_length_m,crossings,distance_m,filtered_accel,active_threshold,motion_magnitude,accel_x,accel_y,accel_z,user_accel_x,user_accel_y,user_accel_z,user_accel_magnitude,gyro_x,gyro_y,gyro_z,gyro_magnitude,tilt_gyro_magnitude,mag_x,mag_y,mag_z,geomagnetic_rotation_azimuth,game_rotation_azimuth,activity_recognition_granted,step_source,step_confidence,seconds_since_prev_step,heading_change_since_prev_step,heading_change_rate_since_prev_step,recent_step_interval_mean,recent_step_interval_std,filtered_to_user_accel_ratio,accel_to_gyro_ratio,phone_flat,imu_step_detected
2026-04-17T14:45:40.861943,0.000000,0.000000,0.000000,90.000,E,0,0.000000,0,0.000000,1.328675,1.878675,1.328675,-0.136469,8.061277,4.671088,1.031186,-0.710354,0.444332,1.328675,-0.776410,-0.571159,0.671952,1.174970,0.963864,71.732002,32.901001,-34.051003,NaN,-0.113045,true,Self-supervised model,0.237864,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.130817,false,false
2026-04-17T14:45:40.865040,0.000000,0.000000,-0.005982,90.343,E,0,0.000000,0,0.000000,1.328751,1.878678,1.329146,-0.069432,7.884106,4.639963,0.965019,-0.857275,0.316934,1.329146,-0.776410,-0.571159,0.671952,1.174970,0.963864,71.732002,32.901001,-34.051003,NaN,-0.142957,true,Self-supervised model,0.206464,0.000000,0.000000,0.000000,0.000000,0.000000,0.999702,1.131218,false,false
2026-04-17T14:45:40.872646,0.000000,0.000000,-0.016327,90.935,E,0,0.000000,0,0.000000,1.329575,1.878714,1.333904,-0.021548,7.781156,4.812346,0.888065,-0.919622,0.380702,1.333904,-0.776410,-0.571159,0.671952,1.174970,0.963864,71.732002,32.901001,-34.051003,NaN,-0.170750,true,Self-supervised model,0.215202,0.000000,0.000000,0.000000,0.000000,0.000000,0.996755,1.135266,false,false
2026-04-17T14:45:40.880722,0.000000,0.000000,-0.029137,91.669,E,0,0.000000,0,0.000000,1.304845,1.877759,1.175014,-0.055067,7.809886,4.833893,0.748343,-0.852261,0.307069,1.175014,-0.776410,-0.571159,0.671952,1.174970,0.963864,71.732002,32.901001,-34.051003,NaN,-0.193424,true,Self-supervised model,0.196007,0.000000,0.000000,0.000000,0.000000,0.000000,1.110494,1.000038,false,false
2026-04-17T14:45:40.888614,0.000000,0.000000,-0.043275,92.479,E,0,0.000000,0,0.000000,1.254360,1.874823,0.989314,-0.057461,7.963115,4.955997,0.651163,-0.661436,0.342391,0.989314,-0.776410,-0.571159,0.671952,1.174970,0.963864,71.732002,32.901001,-34.051003,NaN,-0.212870,true,Self-supervised model,0.177714,0.000000,0.000000,0.000000,0.000000,0.000000,1.267909,0.841991,false,false
2026-04-17T14:45:40.896560,0.000000,0.000000,-0.058218,93.336,E,0,0.000000,0,0.000000,1.194319,1.869603,0.879102,-0.026336,8.238448,5.257667,0.591290,-0.343503,0.552451,0.879102,-0.776410,-0.571159,0.671952,1.174970,0.963864,71.732002,32.901001,-34.051003,NaN,-0.231036,true,Self-supervised model,0.171448,0.000000,0.000000,0.000000,0.000000,0.000000,1.358567,0.748191,false,false
2026-04-17T14:45:40.904756,0.000000,0.000000,-0.073998,94.240,E,0,0.000000,0,0.000000,1.161392,1.863275,0.988523,0.088585,8.427590,5.576096,0.610092,-0.105069,0.770667,0.988523,-0.630413,-0.078802,0.399506,0.750490,0.635319,71.732002,32.901001,-34.051003,NaN,-0.250164,true,Self-supervised model,0.176669,0.000000,0.000000,0.000000,0.000000,0.000000,1.174875,1.317171,false,false
2026-04-17T14:45:40.912652,0.000000,0.000000,-0.091251,95.228,E,0,0.000000,0,0.000000,1.192178,1.858431,1.353808,0.294487,8.530540,6.090849,0.704066,0.066853,1.154391,1.353808,-0.594983,-0.102625,0.368963,0.707580,0.603769,71.732002,32.901001,-34.051003,NaN,-0.273306,true,Self-supervised model,0.211044,0.000000,0.000000,0.000000,0.000000,0.000000,0.880611,1.913292,false,false
2026-04-17T14:45:40.920956,0.000000,0.000000,-0.109742,96.288,E,0,0.000000,0,0.000000,1.267196,1.856782,1.661037,0.493206,8.473080,6.557718,0.780736,0.098752,1.462786,1.661037,-0.500299,-0.154549,0.312763,0.609922,0.523626,71.732002,32.901001,-34.051003,NaN,-0.296751,true,Self-supervised model,0.257488,0.000000,0.000000,0.000000,0.000000,0.000000,0.762894,2.723360,false,false
2026-04-17T14:45:40.928963,0.000000,0.000000,-0.128716,97.375,E,0,0.000000,0,0.000000,1.344235,1.858280,1.748692,0.610521,8.355764,6.823475,0.778509,0.080647,1.563759,1.748692,-0.345750,-0.186314,0.238237,0.459361,0.392754,71.732002,32.901001,-34.051003,NaN,-0.317658,true,Self-supervised model,0.273085,0.000000,0.000000,0.000000,0.000000,0.000000,0.768709,3.806789,false,false
