timestamp,position_x,position_y,heading_radians,heading_degrees,heading_label,steps,last_step_length_m,crossings,distance_m,filtered_accel,active_threshold,motion_magnitude,accel_x,accel_y,accel_z,user_accel_x,user_accel_y,user_accel_z,user_accel_magnitude,gyro_x,gyro_y,gyro_z,gyro_magnitude,tilt_gyro_magnitude,mag_x,mag_y,mag_z,geomagnetic_rotation_azimuth,game_rotation_azimuth,activity_recognition_granted,step_source,step_confidence,seconds_since_prev_step,heading_change_since_prev_step,heading_change_rate_since_prev_step,recent_step_interval_mean,recent_step_interval_std,filtered_to_user_accel_ratio,accel_to_gyro_ratio,phone_flat,imu_step_detected
2026-04-17T14:41:36.979771,0.000000,0.000000,0.000000,90.000,E,0,0.000000,0,0.000000,0.276802,1.100000,0.276802,-1.625663,9.943120,0.409408,-0.044616,0.272955,0.011161,0.276802,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.840772,true,Self-supervised model,0.130647,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.200730,false,false
2026-04-17T14:41:36.984532,0.000000,0.000000,0.002429,89.861,E,0,0.000000,0,0.000000,0.270069,1.100000,0.234720,-1.414973,9.852140,0.335188,0.143045,0.177896,-0.054632,0.234720,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.852915,true,Self-supervised model,0.121106,0.000000,0.000000,0.000000,0.000000,0.000000,1.150601,0.170213,false,false
2026-04-17T14:41:36.991806,0.000000,0.000000,0.005887,89.663,E,0,0.000000,0,0.000000,0.273026,1.100000,0.288547,-1.230620,9.694122,0.335188,0.284313,0.012755,-0.047570,0.288547,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.860490,true,Self-supervised model,0.129545,0.000000,0.000000,0.000000,0.000000,0.000000,0.946209,0.209247,false,false
2026-04-17T14:41:36.997940,0.000000,0.000000,0.008832,89.494,E,0,0.000000,0,0.000000,0.298000,1.100000,0.429114,-1.122881,9.440337,0.416591,0.349480,-0.247379,0.028382,0.429114,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.861386,true,Self-supervised model,0.169732,0.000000,0.000000,0.000000,0.000000,0.000000,0.694454,0.311183,false,false
2026-04-17T14:41:37.005113,0.000000,0.000000,0.008342,89.522,E,0,0.000000,0,0.000000,0.343548,1.100000,0.582676,-1.067814,9.263166,0.569820,0.361201,-0.429958,0.155501,0.582676,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.847154,true,Self-supervised model,0.203066,0.000000,0.000000,0.000000,0.000000,0.000000,0.589604,0.422542,false,false
2026-04-17T14:41:37.014104,0.000000,0.000000,0.002807,89.839,E,0,0.000000,0,0.000000,0.399214,1.100000,0.691460,-1.101333,9.141062,0.749385,0.295955,-0.554564,0.288073,0.691460,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.821437,true,Self-supervised model,0.203699,0.000000,0.000000,0.000000,0.000000,0.000000,0.577349,0.501430,false,false
2026-04-17T14:41:37.021044,0.000000,0.000000,-0.007819,90.448,E,0,0.000000,0,0.000000,0.465061,1.100000,0.810762,-1.077391,9.014170,0.842759,0.290519,-0.682878,0.326515,0.810762,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.790448,true,Self-supervised model,0.197161,0.000000,0.000000,0.000000,0.000000,0.000000,0.573610,0.587945,false,false
2026-04-17T14:41:37.029171,0.000000,0.000000,-0.024551,91.407,E,0,0.000000,0,0.000000,0.535347,1.100000,0.904348,-1.077391,8.947132,1.019930,0.265714,-0.749249,0.431125,0.904348,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.749295,true,Self-supervised model,0.195028,0.000000,0.000000,0.000000,0.000000,0.000000,0.591970,0.655811,false,false
2026-04-17T14:41:37.036981,0.000000,0.000000,-0.048643,92.787,E,0,0.000000,0,0.000000,0.593106,1.100000,0.896337,-1.031901,9.045294,1.230620,0.281209,-0.649208,0.550337,0.896337,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.695763,true,Self-supervised model,0.165309,0.000000,0.000000,0.000000,0.000000,0.000000,0.661699,0.650002,false,false
2026-04-17T14:41:37.045022,0.000000,0.000000,-0.080725,94.625,E,0,0.000000,0,0.000000,0.630676,1.100000,0.827920,-1.034295,9.318233,1.489193,0.247686,-0.371933,0.696971,0.827920,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.631716,true,Self-supervised model,0.142372,0.000000,0.000000,0.000000,0.000000,0.000000,0.761760,0.600387,false,false
2026-04-17T14:41:37.053117,0.000000,0.000000,-0.121159,96.942,E,0,0.000000,0,0.000000,0.671972,1.100000,0.888777,-0.995988,9.579201,1.771709,0.248515,-0.104107,0.846951,0.888777,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.557878,true,Self-supervised model,0.132442,0.000000,0.000000,0.000000,0.000000,0.000000,0.756064,0.644519,false,false
2026-04-17T14:41:37.061175,0.000000,0.000000,-0.168771,99.670,E,0,0.000000,0,0.000000,0.717389,1.100000,0.955825,-0.859518,9.789890,1.948880,0.330903,0.113579,0.889497,0.955825,-0.103847,-1.328632,-0.354302,1.378977,1.332684,2.274000,-14.084001,-42.080002,NaN,0.481551,true,Self-supervised model,0.125543,0.000000,0.000000,0.000000,0.000000,0.000000,0.750544,0.693141,false,false
2026-04-17T14:41:37.069080,0.000000,0.000000,-0.222148,102.728,E,0,0.000000,0,0.000000,0.764388,1.100000,1.011136,-0.699107,9.907207,2.078167,0.421544,0.237795,0.887778,1.011136,-1.138042,-1.629789,0.279776,2.007393,1.987800,2.274000,-14.084001,-42.080002,NaN,0.405116,true,Self-supervised model,0.092970,0.000000,0.000000,0.000000,0.000000,0.000000,0.755970,0.503706,false,false
2026-04-17T14:41:37.077902,0.000000,0.000000,-0.280087,106.048,E,0,0.000000,0,0.000000,0.814422,1.100000,1.077102,-0.553061,9.945514,2.240973,0.487367,0.284450,0.917448,1.077102,-1.120938,-1.616349,0.289550,1.988197,1.966999,2.274000,-14.084001,-42.080002,NaN,0.328929,true,Self-supervised model,0.095331,0.000000,0.000000,0.000000,0.000000,0.000000,0.756124,0.541748,false,false
2026-04-17T14:41:37.085912,0.000000,0.000000,-0.341333,109.557,E,0,0.000000,0,0.000000,0.870064,1.100000,1.162184,-0.457293,9.935937,2.475605,0.501883,0.287269,1.008098,1.162184,-1.093449,-1.605965,0.284663,1.963616,1.942872,2.274000,-14.084001,-42.080002,NaN,0.254457,true,Self-supervised model,0.096019,0.000000,0.000000,0.000000,0.000000,0.000000,0.748646,0.591859,false,false
