timestamp,position_x,position_y,heading_radians,heading_degrees,heading_label,steps,last_step_length_m,crossings,distance_m,filtered_accel,active_threshold,motion_magnitude,accel_x,accel_y,accel_z,user_accel_x,user_accel_y,user_accel_z,user_accel_magnitude,gyro_x,gyro_y,gyro_z,gyro_magnitude,tilt_gyro_magnitude,mag_x,mag_y,mag_z,geomagnetic_rotation_azimuth,game_rotation_azimuth,activity_recognition_granted,step_source,step_confidence,seconds_since_prev_step,heading_change_since_prev_step,heading_change_rate_since_prev_step,recent_step_interval_mean,recent_step_interval_std,filtered_to_user_accel_ratio,accel_to_gyro_ratio,phone_flat,imu_step_detected
2026-04-17T14:41:02.332499,0.000000,0.000000,0.000000,90.000,E,0,0.000000,0,0.000000,3.644553,4.194553,3.644553,-0.093374,5.482722,3.773262,-0.073290,-2.667818,-2.481963,3.644553,0.284663,0.968221,0.259007,1.041907,1.009201,12.150001,-28.545002,-26.590002,NaN,-0.462500,true,Self-supervised model,0.440882,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.497963,false,false
2026-04-17T14:41:02.340571,0.904406,-0.000612,-0.000677,90.039,E,1,0.904406,1,0.904406,3.713554,4.197313,4.075814,-0.217872,5.224148,3.337517,-0.348967,-2.910130,-2.832248,4.075814,0.301157,0.940732,0.238237,1.016086,0.987762,12.150001,-28.545002,-26.590002,NaN,-0.465885,true,Self-supervised model,0.474893,0.000000,0.000000,0.000000,0.000000,0.000000,0.911120,4.011290,false,true
2026-04-17T14:41:02.348798,0.904406,-0.000612,-0.000005,90.000,E,1,0.904406,1,0.904406,3.792869,4.203135,4.209269,-0.639252,5.094861,2.825158,-0.516043,-2.966202,-2.941648,4.209269,0.301157,0.940732,0.238237,1.016086,0.987762,12.150001,-28.545002,-26.590002,NaN,-0.459818,true,Self-supervised model,0.482761,0.008000,0.038492,4.811518,0.000000,0.000000,0.901075,4.142632,false,false
2026-04-17T14:41:02.356053,0.904406,-0.000612,0.004096,89.765,E,1,0.904406,1,0.904406,3.856072,4.211252,4.187887,-0.967257,5.133168,2.568978,-0.592245,-2.870429,-2.991367,4.187887,0.301157,0.940732,0.238237,1.016086,0.987762,12.150001,-28.545002,-26.590002,NaN,-0.441998,true,Self-supervised model,0.447182,0.015000,0.273485,18.232330,0.000000,0.000000,0.920768,4.121589,false,false
2026-04-17T14:41:02.364135,0.904406,-0.000612,0.012584,89.279,E,1,0.904406,1,0.904406,3.867389,4.219498,3.926808,-1.242591,5.341464,2.329558,-0.478306,-2.721429,-2.790137,3.926808,0.301157,0.940732,0.238237,1.016086,0.987762,12.150001,-28.545002,-26.590002,NaN,-0.415966,true,Self-supervised model,0.383947,0.023000,0.759788,33.034278,0.000000,0.000000,0.984869,3.864643,false,false
2026-04-17T14:41:02.371955,0.904406,-0.000612,0.024779,88.580,E,1,0.904406,1,0.904406,3.814272,4.225289,3.535403,-1.316811,5.597643,2.334347,-0.276742,-2.637412,-2.338064,3.535403,0.301157,0.940732,0.238237,1.016086,0.987762,12.150001,-28.545002,-26.590002,NaN,-0.388940,true,Self-supervised model,0.294181,0.031000,1.458523,47.049135,0.000000,0.000000,1.078879,3.479434,false,false
2026-04-17T14:41:02.380142,0.904406,-0.000612,0.038715,87.782,E,1,0.904406,1,0.904406,3.726363,4.227332,3.264846,-1.261744,5.750873,2.645593,-0.034616,-2.633677,-1.929188,3.264846,0.301157,0.940732,0.238237,1.016086,0.987762,12.150001,-28.545002,-26.590002,NaN,-0.368044,true,Self-supervised model,0.260166,0.039000,2.256962,57.870814,0.000000,0.000000,1.141360,3.213160,false,false
2026-04-17T14:41:02.388046,0.904406,-0.000612,0.051974,87.022,E,1,0.904406,1,0.904406,3.623209,4.225167,3.081649,-1.110910,5.786786,2.980781,0.242335,-2.594864,-1.644541,3.081649,0.301157,0.940732,0.238237,1.016086,0.987762,12.150001,-28.545002,-26.590002,NaN,-0.357490,true,Self-supervised model,0.231321,0.047000,3.016655,64.184144,0.000000,0.000000,1.175737,3.032864,false,false
2026-04-17T14:41:02.396115,0.904406,-0.000612,0.062058,86.444,E,1,0.904406,1,0.904406,3.504689,4.218348,2.882460,-0.854730,5.839458,3.236961,0.506195,-2.439148,-1.450136,2.882460,0.301157,0.940732,0.238237,1.016086,0.987762,12.150001,-28.545002,-26.590002,NaN,-0.360106,true,Self-supervised model,0.244959,0.055000,3.594431,65.353293,0.000000,0.000000,1.215868,2.836827,false,false
2026-04-17T14:41:02.404037,0.904406,-0.000612,0.067277,86.145,E,1,0.904406,1,0.904406,3.379700,4.206802,2.723504,-0.548272,6.002264,3.428497,0.644575,-2.289338,-1.326999,2.723504,0.152716,0.469755,1.102001,1.207642,0.493956,12.150001,-28.545002,-26.590002,NaN,-0.374345,true,Self-supervised model,0.267081,0.063000,3.893483,61.801314,0.000000,0.000000,1.240938,2.255225,false,false
