timestamp,position_x,position_y,heading_radians,heading_degrees,heading_label,steps,last_step_length_m,crossings,distance_m,filtered_accel,active_threshold,motion_magnitude,accel_x,accel_y,accel_z,user_accel_x,user_accel_y,user_accel_z,user_accel_magnitude,gyro_x,gyro_y,gyro_z,gyro_magnitude,tilt_gyro_magnitude,mag_x,mag_y,mag_z,geomagnetic_rotation_azimuth,game_rotation_azimuth,activity_recognition_granted,step_source,step_confidence,seconds_since_prev_step,heading_change_since_prev_step,heading_change_rate_since_prev_step,recent_step_interval_mean,recent_step_interval_std,filtered_to_user_accel_ratio,accel_to_gyro_ratio,phone_flat,imu_step_detected
2026-04-17T14:21:45.791692,0.000000,0.000000,0.000000,90.000,E,0,0.000000,0,0.000000,0.746906,1.296906,0.746906,-1.381454,8.552089,3.287239,-0.408860,-0.405848,-0.475384,0.746906,0.209527,-0.532064,-0.270613,0.632633,0.571833,-4.358000,-33.627003,-18.474001,NaN,-0.025058,true,Learned classifier,0.163990,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.180630,false,false
2026-04-17T14:21:45.799748,0.000000,0.000000,0.003415,89.804,E,0,0.000000,0,0.000000,0.716077,1.295673,0.554228,-1.343147,8.559271,3.387795,-0.284736,-0.377296,-0.289382,0.554228,0.209527,-0.532064,-0.270613,0.632633,0.571833,-4.358000,-33.627003,-18.474001,NaN,-0.007982,true,Learned classifier,0.165608,0.000000,0.000000,0.000000,0.000000,0.000000,1.292027,0.876066,false,false
2026-04-17T14:21:45.807838,0.000000,0.000000,0.008693,89.502,E,0,0.000000,0,0.000000,0.665036,1.292447,0.397067,-1.268927,8.590396,3.555390,-0.185978,-0.315266,-0.153891,0.397067,0.209527,-0.532064,-0.270613,0.632633,0.571833,-4.358000,-33.627003,-18.474001,NaN,0.004749,true,Learned classifier,0.173697,0.000000,0.000000,0.000000,0.000000,0.000000,1.674869,0.627642,false,false
2026-04-17T14:21:45.815934,0.000000,0.000000,0.014581,89.165,E,0,0.000000,0,0.000000,0.601718,1.286818,0.269300,-1.204283,8.650250,3.687071,-0.085717,-0.246986,-0.064595,0.269300,0.209527,-0.532064,-0.270613,0.632633,0.571833,-4.358000,-33.627003,-18.474001,NaN,0.013074,true,Learned classifier,0.172180,0.000000,0.000000,0.000000,0.000000,0.000000,2.234382,0.425681,false,false
2026-04-17T14:21:45.824089,0.000000,0.000000,0.020128,88.847,E,0,0.000000,0,0.000000,0.540711,1.278974,0.220422,-1.120486,8.714894,3.780444,0.026456,-0.218243,-0.016008,0.220422,0.209527,-0.532064,-0.270613,0.632633,0.571833,-4.358000,-33.627003,-18.474001,NaN,0.017257,true,Learned classifier,0.173029,0.000000,0.000000,0.000000,0.000000,0.000000,2.453066,0.348421,false,false
2026-04-17T14:21:45.832065,0.000000,0.000000,0.024439,88.600,E,0,0.000000,0,0.000000,0.488444,1.269353,0.214041,-1.007959,8.738836,3.840300,0.102682,-0.183945,-0.037869,0.214041,0.064141,-0.207694,-0.020159,0.218306,0.217373,-4.358000,-33.627003,-18.474001,NaN,0.016625,true,Learned classifier,0.176401,0.000000,0.000000,0.000000,0.000000,0.000000,2.282014,0.980463,false,false
2026-04-17T14:21:45.840600,0.000000,0.000000,0.027551,88.421,E,0,0.000000,0,0.000000,0.452777,1.258690,0.265528,-0.919373,8.772355,3.823540,0.136094,-0.192456,-0.122246,0.265528,0.102014,-0.237627,-0.037263,0.261270,0.258599,-4.358000,-33.627003,-18.474001,NaN,0.014944,true,Learned classifier,0.180710,0.000000,0.000000,0.000000,0.000000,0.000000,1.705195,1.016299,false,false
2026-04-17T14:21:45.848219,0.000000,0.000000,0.029895,88.287,E,0,0.000000,0,0.000000,0.430118,1.247547,0.311160,-0.869095,8.767567,3.734955,0.139353,-0.155560,-0.230656,0.311160,0.127060,-0.273057,-0.054978,0.306148,0.301171,-4.358000,-33.627003,-18.474001,NaN,0.014212,true,Learned classifier,0.172089,0.000000,0.000000,0.000000,0.000000,0.000000,1.382305,1.016371,false,false
2026-04-17T14:21:45.855831,0.000000,0.000000,0.032438,88.141,E,0,0.000000,0,0.000000,0.419909,1.236441,0.366311,-0.847547,8.815451,3.605668,0.062189,-0.142488,-0.331683,0.366311,0.139888,-0.310930,-0.069639,0.347988,0.340949,-4.358000,-33.627003,-18.474001,NaN,0.017552,true,Learned classifier,0.162949,0.000000,0.000000,0.000000,0.000000,0.000000,1.146318,1.052653,false,false
2026-04-17T14:21:45.864040,0.000000,0.000000,0.035833,87.947,E,0,0.000000,0,0.000000,0.420356,1.225798,0.422699,-0.919373,8.844181,3.469198,-0.012746,-0.148192,-0.395666,0.422699,0.134390,-0.334143,-0.074526,0.367786,0.360156,-4.358000,-33.627003,-18.474001,NaN,0.024356,true,Learned classifier,0.156393,0.000000,0.000000,0.000000,0.000000,0.000000,0.994455,1.149308,false,false
2026-04-17T14:21:45.871743,0.000000,0.000000,0.040552,87.677,E,0,0.000000,0,0.000000,0.422018,1.215647,0.430743,-1.000776,8.856153,3.361459,-0.100628,-0.152161,-0.390206,0.430743,0.118508,-0.334143,-0.063530,0.360183,0.354536,-4.358000,-33.627003,-18.474001,NaN,0.034373,true,Learned classifier,0.151101,0.000000,0.000000,0.000000,0.000000,0.000000,0.979744,1.195899,false,false
2026-04-17T14:21:45.879999,0.000000,0.000000,0.046745,87.322,E,0,0.000000,0,0.000000,0.416295,1.205673,0.386254,-1.108515,8.868123,3.323152,-0.179362,-0.148154,-0.308337,0.386254,0.100182,-0.321926,-0.044593,0.340090,0.337154,-4.358000,-33.627003,-18.474001,NaN,0.046458,true,Learned classifier,0.152467,0.000000,0.000000,0.000000,0.000000,0.000000,1.077777,1.135740,false,false
2026-04-17T14:21:45.887636,0.000000,0.000000,0.054350,86.886,E,0,0.000000,0,0.000000,0.407121,1.195730,0.358952,-1.218649,8.882488,3.371036,-0.245947,-0.170129,-0.198527,0.358952,0.086743,-0.308487,-0.018937,0.321010,0.320450,-4.358000,-33.627003,-18.474001,NaN,0.059712,true,Learned classifier,0.148315,0.000000,0.000000,0.000000,0.000000,0.000000,1.134191,1.118199,false,false
